id,name,route_code,route_name,lat,long
3729827,بندرعباس - بندررجائي (تقاطع غير همسطح),643105,بندرعباس - بندررجائي (تقاطع غير همسطح),27.14392,56.09246
3729828,بندرعباس - دشت امام,643106,بندرعباس - دشت امام,27.392551,56.33658
3729829,بندرعباس - بندرپل,643107,بندرعباس - بندرپل,27.02751,55.73014
3729830,بندرعباس - حاجي‌آباد (دشت امام - فين),643108,بندرعباس - حاجي‌آباد (دشت امام - فين),27.60861,56.21785
3729831,بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان),643109,بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان),28.05148,55.87819
3729832,بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک),643110,بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک),27.22149,55.55588
3729833,بندرلنگه - پارسيان,643111,بندرلنگه - پارسيان,27.12021,53.32152
3729834,سه‌راهي چاه اسماعيل - سه‌راهي فارياب,643112,سه‌راهي چاه اسماعيل - سه‌راهي فارياب,27.39211,56.91985
3729835,حاجي‌آباد - سيرجان (باغات),643113,حاجي‌آباد - سيرجان (باغات),28.65928,55.82662
3729836,جاسک - ليردف,643116,جاسک - ليردف,25.69243,57.85716
3729837,سه راه بندرپل - بندرپل,643126,سه راه بندرپل - بندرپل,26.99032,55.75153
3729838,آزادراه ايسين - دشت امام,643127,آزادراه ايسين - دشت امام,27.32184,56.3035
3729839,گچين - خونسرخ,643128,گچين - خونسرخ,27.06575,55.9599
3729840,حاجي‌آباد - ارزوئيه (حاجي‌آباد),643129,حاجي‌آباد - ارزوئيه (حاجي‌آباد),28.31788,55.93106
3729841,سه راهي خونسرخ - اسکله شهيد رجايي,643130,سه راهي خونسرخ - اسکله شهيد رجايي,27.14099,56.08574
3729842,سه راه بابا غلام - بندرعباس,643144,سه راه بابا غلام - بندرعباس,27.307741,56.331333
3729843,سه‌راه بابا غلام - هورمودر,643145,سه‌راه بابا غلام - هورمودر,27.307741,56.331333
3729844,قشم - درگهان,643146,قشم - درگهان,26.98421,56.17764
3729845,آزادراه عوارضي بندر شهيد رجايي - بندرعباس,643151,آزادراه عوارضي بندر شهيد رجايي - بندرعباس,27.19256,56.21424
3729846,سه‌راهي چاه اسماعيل - بندرعباس,643154,سه‌راهي چاه اسماعيل - بندرعباس,27.36604,56.75063
3729847,بندررجائي - بندرعباس (تقاطع غير همسطح),643155,بندررجائي - بندرعباس (تقاطع غير همسطح),27.14392,56.09246
3729848,دشت امام - بندرعباس,643156,دشت امام - بندرعباس,27.392551,56.33658
3729849,بندرپل - بندرعباس,643157,بندرپل - بندرعباس,27.02751,55.73014
3729850,حاجي‌آباد - بندرعباس (فين - دشت امام),643158,حاجي‌آباد - بندرعباس (فين - دشت امام),27.60861,56.21785
3729851,حاجي‌آباد - بندرعباس (سرچاهان - سه‌راهي فين),643159,حاجي‌آباد - بندرعباس (سرچاهان - سه‌راهي فين),28.05148,55.87819
3729852,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),643160,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),27.22149,55.55588
3729853,پارسيان - بندر لنگه,643161,پارسيان - بندر لنگه,27.12021,53.32152
3729854,سه‌راهي فارياب - سه‌راهي چاه اسماعيل,643162,سه‌راهي فارياب - سه‌راهي چاه اسماعيل,27.39211,56.91985
3729855,سيرجان - حاجي‌آباد (باغات),643163,سيرجان - حاجي‌آباد (باغات),28.65928,55.82662
3729856,ليردف - جاسک,643166,ليردف - جاسک,25.69243,57.85716
3729857,بندر پل - سه راه بندرپل,643176,بندر پل - سه راه بندرپل,26.99032,55.75153
3729858,آزادراه دشت امام - ايسين,643177,آزادراه دشت امام - ايسين,27.32184,56.3035
3729859,خونسرخ - گچين,643178,خونسرخ - گچين,27.06575,55.9599
3729860,ارزوئيه - حاجي‌آباد (حاجي‌آباد),643179,ارزوئيه - حاجي‌آباد (حاجي‌آباد),28.31788,55.93106
3729861,اسکله شهيد رجايي - سه راهي خونسرخ,643180,اسکله شهيد رجايي - سه راهي خونسرخ,27.14099,56.08574
3729862,بندرعباس - سه راه بابا غلام,643194,بندرعباس - سه راه بابا غلام,27.28954,56.34015
3729863,هورمودر - سه‌راه بابا غلام,643195,هورمودر - سه‌راه بابا غلام,27.32363,56.32151
3729864,درگهان - قشم,643196,درگهان - قشم,26.98421,56.17764
3729865,ميناب - جاسک,643202,ميناب - جاسک,27.02563,57.07719
3729866,جاسک - ميناب (سيريک),643227,جاسک - ميناب (سيريک),26.480485,57.154594
3729867,ايسين - کهورستان,643228,ايسين - کهورستان,27.309787,56.038211
3729868,بندرعباس - ايسين(راه آهن),643231,بندرعباس - ايسين(راه آهن),27.263923,56.247148
3729869,بشاگرد - قلع گنچ,643232,بشاگرد - قلع گنچ,26.608601,57.894196
3729870,بشاگرد - سندرک,643233,بشاگرد - سندرک,26.432856,57.73916
3729871,جاسک - ميناب,643252,جاسک - ميناب,27.02563,57.07719
3729872,ميناب - جاسک (سيريک),643277,ميناب - جاسک (سيريک),26.480485,57.154594
3729873,کهورستان - ايسين,643278,کهورستان - ايسين,27.309787,56.038211
3729874,ايسين - بندرعباس(راه آهن),643281,ايسين - بندرعباس(راه آهن),27.263923,56.247148
3729875,قلع گنج - بشاگرد,643282,قلع گنج - بشاگرد,26.608601,57.894196
3729876,سندرک - بشاگرد,643283,سندرک - بشاگرد,26.432856,57.73916
3729877,بندرخمير - بندرلنگه,643301,بندرخمير - بندرلنگه,26.94948,55.53411
3729878,پارسيان - عسلويه (پارسيان - بندو),643302,پارسيان - عسلويه,27.25886,52.96797
3729879,سه راهي چارک - بندرچارک,643303,سه راهي چارک - بندرچارک,26.7927,54.30285
3729880,بندرلنگه - سه راهي چارک,643304,بندرلنگه - سه راهي چارک,26.52132,54.62725
3729881,لامرد - سه راهي چهوو,643305,لامرد - سه راهي چهوو,27.08387,53.48154
3729882,بندرمقام - سه راهي چهوو,643306,بندرمقام - سه راهي چهوو,26.966297,53.488314
3729883,پارسيان - بندر بستانو,643307,پارسيان - بندر بستانو,27.181305,53.045539
3729884,بندرلنگه - بندر خمير,643351,بندرلنگه - بندر خمير,26.94948,55.53411
3729885,عسلويه - پارسيان (بندو - پارسيان),643352,عسلويه - پارسيان,27.25886,52.96797
3729886,بندرچارک - سه راهي چارک,643353,بندرچارک - سه راهي چارک,26.7927,54.30285
3729887,سه راهي چارک - بندرلنگه,643354,سه راهي چارک - بندرلنگه,26.52132,54.62725
3729888,سه راهي چهوو - لامرد,643355,سه راهي چهوو - لامرد,27.08387,53.48154
3729889,سه راهي چهوو - بندرمقام,643356,سه راهي چهوو - بندرمقام,26.966297,53.488314
3729890,بندربستانو - پارسيان,643357,بندربستانو - پارسيان,27.181305,53.045539
3729891,سه راهي گهگم - داراب,643501,سه راهي گهگم - داراب,28.17272,55.73041
3729892,سه راهي گهکم - حاجي آباد,643504,سه راهي گهکم - حاجي آباد,28.19665,55.81846
3729893,داراب - سه راهي گهگم,643551,داراب - سه راهي گهگم,28.17272,55.73041
3729894,حاجي آباد - سه راهي گهکم (متناظر توزين),643554,حاجي آباد - سه راهي گهکم,28.19665,55.81846
3729895,منوجان - دهبارز (دهبارز),643601,منوجان - دهبارز,27.46067,57.20306
3729896,سه راهي فارياب - زيارتعلي,643602,سه راهي فارياب - زيارتعلي,27.45518,57.09679
3729371,زيارتعلي - فارياب,643603,زيارتعلي - فارياب,28.057983,57.204062
3729898,دهبارز - منوجان,643604,دهبارز - منوجان,27.471192,57.276026
3729899,رهدار - زيارت پيرچوگان,643605,رهدار - زيارت پيرچوگان,27.626978,57.067937
3729900,دهبارز - منوجان (دهباز),643651,دهبارز - منوجان (دهباز),27.46067,57.20306
3729901,زيارتعلي - سه راهي فارياب,643652,زيارتعلي - سه راهي فارياب,27.45518,57.09679
3729355,فارياب - زيارتعلي,643653,فارياب - زيارتعلي,28.057983,57.204062
3729895,منوجان - دهبارز (دهبارز),643654,منوجان - دهبارز,27.46067,57.20306
3729904,زيارت پيرچوگان - رهدار,643655,زيارت پيرچوگان - رهدار,27.626978,57.067937
3729905,لافت - درگهان,643701,لافت - درگهان,26.9005,55.93006
3729906,درگهان - لافت,643751,درگهان - لافت,26.9005,55.93006
3729907,سه‌راهي چاه اسماعيل - ميناب,643802,سه‌راهي چاه اسماعيل - ميناب,27.24544,57.04606
3729908,ميناب - بندرعباس (پل شور) (متناظر توزين),643805,ميناب - بندرعباس (پل شور),27.32625,56.46461
3729909,هشتبندي - فارياب,643806,هشتبندي - فارياب,27.222943,57.485715
3729910,ميناب - بشاگرد,643807,ميناب - بشاگرد,27.010711,57.148355
3729911,ميناب - سه‌راهي چاه اسماعيل,643852,ميناب - سه‌راهي چاه اسماعيل,27.24544,57.04606
3729912,فارياب - هشتبندي,643856,فارياب - هشتبندي,27.222943,57.485715
3729913,بشاگرد - ميناب,643857,بشاگرد - ميناب,27.010711,57.148355
3729914,بستک - سه راه بندر لنگه,643901,بستک - سه راه بندر لنگه,26.65929,54.88972
3729915,بستک - لار (بستک),643902,بستک - لار (بستک),27.2108,54.3809
3729916,سه راه بندر لنگه - بستک,643951,سه راه بندر لنگه - بستک,26.65929,54.88972
3729917,لار - بستک (بستک),643952,لار - بستک (بستک),27.2108,54.3809
3729918,زنجان - بيجار (زنجان - زرين‌آباد),673101,زنجان - بيجار (زنجان - زرين‌آباد),36.4926,48.3586
3729919,زنجان - ميانه (نيک‌پي - سرچم),673102,زنجان - ميانه (نيک‌پي - سرچم),37.0323,47.9989
3729920,زنجان - خرمدره (سلطانيه - صائين قلعه),673103,زنجان - خرمدره (سلطانيه - صائين قلعه),36.4242,48.8789
3729921,زنجان - دندي,673104,زنجان - دندي,36.615578,48.276502
3729922,آزادراه زنجان - تبريز (عوارضي زنجان),673105,آزادراه زنجان - تبريز (عوارضي زنجان),36.6671,48.4121
3729923,آزادراه زنجان - قزوين (زنجان - سلطانيه) (متناظر توزين),673106,آزادراه زنجان - قزوين (زنجان - سلطانيه) (متناظر توزين),36.60014,48.67344
3729924,زنجان - طارم (ذاکر),673107,زنجان - طارم (ذاکر),36.601672,48.688025
3729925,زنجان - فرودگاه (پل سارمساقلو),673108,زنجان - فرودگاه (پل سارمساقلو),36.7622,48.4106
3729926,زنجان - طارم (تهم),673109,زنجان - طارم (تهم),36.811906,48.588332
3729927,سه‌راهي نيک‌پي - ماهنشان (بعد از سه‌راهي),673110,سه‌راهي نيک‌پي - ماهنشان (بعد از سه‌راهي),36.8444,48.1338
3729928,آزادراه زنجان - قزوين (صائين قلعه - خرمدره),673112,آزادراه زنجان - قزوين (صائين قلعه - خرمدره),36.255202,49.196081
3729929,زنجان - ميانه (زنجان - نيک‌پي),673113,زنجان - ميانه (زنجان - نيک‌پي),36.7054,48.3842
3729930,زنجان - خرمدره (قبل از پليس راه) (متناظر توزين),673122,زنجان - خرمدره (قبل از پليس راه ),36.6396,48.57743
3729931,قيدار - اردلان (مرز استان),673123,قيدار - اردلان (مرز استان),35.99502,48.70592
3729932,قيدار - بيجار (مرز استان),673124,قيدار - بيجار (مرز استان),35.982268,48.012578
3729933,طارم - خلخال (مرز استان),673125,طارم - خلخال (مرز استان),37.08906,48.719252
9000272,,673126,طارم - ماسوله (مرز استان),37.1702172,48.9187396
3729934,ابهر - نيکوئيه (مرز استان),673127,ابهر - نيکوئيه (مرز استان),36.169237,49.314591
3729935,بيجار - زنجان (زرين‌آباد - زنجان),673151,بيجار - زنجان (زرين‌آباد - زنجان),36.4926,48.3586
3729936,ميانه - زنجان (سرچم - نيک‌پي),673152,ميانه - زنجان (سرچم - نيک‌پي),37.0323,47.9989
